squirrel_id,latitude,longitude,shift,date,age,color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
33I-PM-1006-04,40.7900225055417,-73.9545037193355,PM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
33G-AM-1013-03,40.7906012261163,-73.9563847867316,AM,2018-10-13,?,,Above Ground,,False,False,False,False,False,"peeking out of tree,did *not* come out",False,False,False,False,False,False,False,False
11E-PM-1012-04,40.7741873388945,-73.9714329979305,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
39D-PM-1012-03,40.7965323262487,-73.956926909344,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True
33F-PM-1012-04,40.7912272455454,-73.9584064203778,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True
33A-PM-1018-04,40.7936658446251,-73.9630097276366,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
37H-PM-1006-06,40.7934669464908,-73.9532074573139,PM,2018-10-06,Adult,Gray,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,False,False
13C-PM-1019-03,40.7763749561607,-73.9720289863666,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,False,True
20F-PM-1007-05,40.7812408103825,-73.9651177657676,PM,2018-10-07,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
22B-AM-1013-05,40.7840113573723,-73.9684657285532,AM,2018-10-13,Adult,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,False,False
29B-PM-1010-04,40.790044098464,-73.9640588919446,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
7H-AM-1006-10,40.7699878995692,-73.9704831177035,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
7F-AM-1008-15,40.7710077206132,-73.9724806580638,AM,2018-10-08,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
30D-AM-1017-01,40.7891282017625,-73.9614902429282,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
13F-PM-1008-02,40.7753915552001,-73.9698611971209,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
33F-PM-1012-03,40.7912992852442,-73.9584064190878,PM,2018-10-12,Adult,Black,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
3A-PM-1017-04,40.7697081749827,-73.9801971465604,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
14F-PM-1012-04,40.7765625256946,-73.9686778167484,PM,2018-10-12,,,,,False,False,False,False,False,,True,True,False,False,False,False,False,False
7C-PM-1020-04,40.7717832922535,-73.976609486498,PM,2018-10-20,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
37C-AM-1012-02,40.7951748673846,-73.9589635326362,AM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,caching,False,False,False,False,False,False,True,False
25A-AM-1013-01,40.7869888639434,-73.9676370985166,AM,2018-10-13,,Gray,Ground Plane,,False,False,False,True,False,staring at me,False,False,False,False,False,False,True,False
10G-PM-1017-09,40.7723724480959,-73.9707498430394,PM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False
34A-PM-1013-02,40.7938449345017,-73.9628525533831,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,True,True,True,eating upside down on tree trunk,False,False,False,False,False,False,False,False
38G-PM-1020-03,40.7941409434007,-73.9538867186376,PM,2018-10-20,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,True,False,False,True,False
36C-AM-1014-02,40.7945269936639,-73.9588610195699,AM,2018-10-14,Juvenile,Gray,Ground Plane,Crossing path,False,False,False,True,True,,False,False,False,False,False,False,True,False
33I-AM-1008-05,40.7898684635744,-73.9545773579075,AM,2018-10-08,Adult,,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
12E-AM-1017-07,40.7749333494336,-73.9716736557408,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,True,False,False,,False,False,False,False,True,False,False,True
2C-PM-1013-12,40.7677025342633,-73.9791085350047,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
33I-PM-1006-02,40.7900507537649,-73.9545807749923,PM,2018-10-06,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
15I-PM-1012-05,40.7763136791661,-73.965394655961,PM,2018-10-12,Adult,Gray,Above Ground,,True,False,True,False,True,burying the food on ground,False,False,False,False,False,False,False,False
12G-AM-1012-02,40.7737712267463,-73.9690072647093,AM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
42H-PM-1014-05,40.7975534086077,-73.9501762527462,PM,2018-10-14,Adult,Gray,Above Ground,,True,True,False,False,False,,False,False,False,False,False,False,False,True
14B-PM-1014-01,40.7782677554482,-73.9727405679487,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
12E-AM-1017-05,40.7753795014815,-73.9713070217071,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
2A-AM-1010-04,40.7683335292642,-73.9807078515193,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
22B-AM-1013-01,40.7838818717863,-73.9684790657851,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
39H-AM-1007-03,40.7954915417553,-73.9525752408169,AM,2018-10-07,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False
5F-AM-1007-06,40.769109895294,-73.9735137178369,AM,2018-10-07,Adult,Gray,Above Ground,branch,False,False,False,True,False,,False,False,False,False,False,False,False,False
32C-PM-1013-05,40.7920799263699,-73.9615500510038,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
6G-PM-1020-03,40.7690542072646,-73.9722261495647,PM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
8B-AM-1007-06,40.7737211426714,-73.9765064169087,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
21H-AM-1017-01,40.7810785055136,-73.9625205538171,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
6C-AM-1007-01,40.7710711265211,-73.9769969548024,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,False
36A-PM-1013-05,40.7954348688268,-73.9608167300104,PM,2018-10-13,,Gray,Ground Plane,EDGE OF WOODS,False,False,False,False,True,,False,False,False,False,False,False,False,True
13E-AM-1017-03,40.7763606494306,-73.9705254801,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,False,False,False,False,True
11D-PM-1006-01,40.7748791447746,-73.9732193290631,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
17C-PM-1013-02,40.7796357444471,-73.9706586108006,PM,2018-10-13,Adult,Gray,Above Ground,in a tree,False,False,False,True,False,,False,False,False,False,False,False,True,False
5G-PM-1010-01,40.7684314285151,-73.9733461334967,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
14B-PM-1014-04,40.7782891207966,-73.9728339757306,PM,2018-10-14,Adult,Gray,Above Ground,running up and down,False,False,False,False,False,,False,False,False,False,False,False,False,False
11F-AM-1013-02,40.7736576286234,-73.9699799501516,AM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
13F-PM-1008-04,40.7756906748026,-73.9693894305786,PM,2018-10-08,Adult,Gray,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False
39E-AM-1018-04,40.7967188058002,-73.9556450015702,AM,2018-10-18,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
16H-PM-1014-03,40.7763728890554,-73.9655670884957,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,True,False,False
7G-AM-1010-01,40.7701179390078,-73.9721642509914,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
5G-AM-1006-01,40.7683078706597,-73.9733882364574,AM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
28A-PM-1007-03,40.7891042935432,-73.9662409997642,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,True,False,True,True,chasing #2 took #2 food wrapper and is foraging through it,False,False,False,False,False,False,True,False
38G-PM-1020-08,40.7945503341011,-73.9548006161673,PM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,True,True,,True,False,False,True,False,False,True,False
39G-PM-1013-02,40.7956922386395,-73.9530326577312,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
28D-AM-1012-03,40.7883862331728,-73.9625383795297,AM,2018-10-12,Adult,Black,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,True,False
21A-AM-1019-07,40.7834427580313,-73.970041085185,AM,2018-10-19,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,True,False
22G-AM-1018-04,40.7816914475461,-73.9632265832593,AM,2018-10-18,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
11D-PM-1006-05,40.7748805439381,-73.971730277301,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False
16F-PM-1013-06,40.7778807692445,-73.968021326951,PM,2018-10-13,Adult,Gray,Ground Plane,Big rock in meadow,False,False,False,False,True,,False,False,False,False,False,False,False,True
9E-AM-1008-01,40.7729164833027,-73.9723922904119,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,True,False,False
39G-PM-1013-03,40.7955196793479,-73.9538970554532,PM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
26A-PM-1006-01,40.7874267409618,-73.9673103881521,PM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,False,True
16A-PM-1019-06,40.7795720444974,-73.9725961508316,PM,2018-10-19,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True
14B-PM-1014-02,40.7782929320632,-73.9727115915422,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,True,,False,False,False,False,False,False,False,False
32C-PM-1013-01,40.7917332001738,-73.9620964576469,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
8H-PM-1014-08,40.7702960667277,-73.970216605149,PM,2018-10-14,Adult,Gray,Above Ground,,False,True,False,False,False,"chasing (#7),playing?",False,False,False,False,False,False,True,False
23A-AM-1018-02,40.7853358193723,-73.9690104245067,AM,2018-10-18,Juvenile,Black,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
8I-AM-1006-04,40.7707128895661,-73.9692401421068,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,True,False,False,True,False
19C-PM-1018-06,40.7818152496266,-73.9689305978751,PM,2018-10-18,Adult,Gray,Above Ground,Climbed fence,True,False,True,False,False,climbing (fence),False,False,False,False,False,False,True,False
21H-PM-1018-02,40.7807571827321,-73.9630381400083,PM,2018-10-18,Juvenile,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False
3D-PM-1010-08,40.7682681855369,-73.9779263114572,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
39I-PM-1013-04,40.7947329828155,-73.9520024654602,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,False,playing,False,False,False,False,False,True,False,False
17D-AM-1008-01,40.7797527775804,-73.9695226023739,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
7H-PM-1006-06,40.7700276115314,-73.9703921271418,PM,2018-10-06,Adult,Gray,Above Ground,,False,True,True,False,False,playing w/ #7,False,False,False,False,False,False,True,False
6E-PM-1010-02,40.7700957046709,-73.9746128451271,PM,2018-10-10,Adult,Cinnamon,Ground Plane,small open area but w/ 7 large oak trees,False,False,False,False,True,,False,False,False,False,False,False,True,False
10A-PM-1014-03,40.7753262103123,-73.9767220179725,PM,2018-10-14,Adult,Gray,Above Ground,above my head in tree,False,False,False,True,False,eating (in a tree),False,False,False,False,False,False,True,False
10H-AM-1014-01,40.7720099392886,-73.9698083598887,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False
20C-PM-1018-02,40.7817948690964,-73.9681874036914,PM,2018-10-18,Adult,Gray,Ground Plane,,True,True,False,False,False,,False,False,False,False,False,False,False,False
40B-AM-1019-06,40.7984055614047,-73.957710975899,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
13D-PM-1018-04,40.7761212878075,-73.9711617997772,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,digging,False,False,False,False,False,False,True,False
31D-PM-1006-03,40.79035724537,-73.960876728048,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
12E-PM-1018-03,40.7750061310143,-73.9713906492842,PM,2018-10-18,Adult,Cinnamon,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True
18I-PM-1007-07,40.7777713985327,-73.9642111283068,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
18F-PM-1008-01,40.7792767850126,-73.9669207809051,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
8B-AM-1007-08,40.7735818387346,-73.976422624924,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,True,False,holding nut,False,False,False,False,False,False,True,False
33E-PM-1012-04,40.7913193931203,-73.958939037549,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,playing,False,False,False,False,False,False,False,False
3B-AM-1010-03,40.7689469479245,-73.9790044506465,AM,2018-10-10,Juvenile,Gray,Ground Plane,,False,True,False,False,False,chasing #2,False,False,False,False,False,False,False,True
1D-AM-1006-01,40.7668620784309,-73.9777978497894,AM,2018-10-06,Juvenile,Gray,Ground Plane,,True,False,True,False,True,,False,False,False,False,True,False,False,False
16D-PM-1010-10,40.7784669316504,-73.9698642668906,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
6A-PM-1012-03,40.7719779589449,-73.9785114291288,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,True,True,True,False,False,,False,False,False,False,False,False,False,False
8I-PM-1013-02,40.7698324659513,-73.9695655231393,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
15E-AM-1013-03,40.7773822116124,-73.9690645326017,AM,2018-10-13,Adult,Gray,Above Ground,on fallen log,False,False,False,False,False,,False,False,False,False,True,False,False,True
25I-PM-1007-06,40.7832801145306,-73.9597462612063,PM,2018-10-07,,,Above Ground,up in tree,False,False,False,False,False,,False,True,False,False,False,False,False,False
1D-AM-1006-06,40.7672600003683,-73.9784942525972,AM,2018-10-06,Juvenile,Gray,Ground Plane,,True,False,False,False,False,tumbling,False,False,False,False,False,False,False,False
3F-AM-1006-06,40.7671491962844,-73.9746238280116,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
7H-AM-1006-09,40.7699943571296,-73.9705331808443,AM,2018-10-06,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,True,False,False
22B-AM-1013-02,40.7837095769482,-73.968200390984,AM,2018-10-13,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,climbed tree,False,False,False,False,False,False,True,False
32A-PM-1013-08,40.7926529617419,-73.9631648674122,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
27I-AM-1007-01,40.7850256219415,-73.9587072763996,AM,2018-10-07,Adult,Cinnamon,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,False,True
31A-PM-1017-02,40.7918992406575,-73.9642397829547,PM,2018-10-17,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False
8D-AM-1007-06,40.7728197139621,-73.974084681071,AM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False
15G-AM-1008-04,40.776391443152,-73.9676270670996,AM,2018-10-08,Adult,Gray,Ground Plane,,False,True,False,False,False,,True,False,False,False,False,False,False,False
15D-PM-1017-02,40.7773846065919,-73.9703816112358,PM,2018-10-17,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False
1B-AM-1012-13,40.7680730789944,-73.9803895322385,AM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False
14E-AM-1008-16,40.7765009796853,-73.9695133370801,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,True,False
4C-PM-1010-12,40.7698056129554,-73.9774407362587,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
11I-PM-1012-05,40.7723494081345,-73.9681079869821,PM,2018-10-12,Adult,Gray,Above Ground,,True,False,True,False,True,,False,False,False,False,False,False,False,False
7F-AM-1008-03,40.7700873791211,-73.973047824163,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
28A-PM-1007-02,40.7891062338302,-73.9662864884789,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,running from #3,False,False,False,False,False,False,True,False
16F-PM-1013-05,40.7778169845999,-73.9673129010312,PM,2018-10-13,Adult,Gray,Ground Plane,Pine tree near utility shed,False,False,False,True,True,,False,False,False,False,False,False,False,True
41E-PM-1013-03,40.798039260983,-73.9540197079615,PM,2018-10-13,Adult,Cinnamon,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False
25I-PM-1007-04,40.7838057527338,-73.9595613548804,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False
42C-PM-1013-05,40.7992037821497,-73.9561840935803,PM,2018-10-13,Adult,Gray,Above Ground,,False,False,False,True,False,,True,False,False,False,False,False,True,False
7H-AM-1006-13,40.7700658823854,-73.9703169373939,AM,2018-10-06,Adult,Gray,Above Ground,,True,False,False,False,False,running (up tree),False,False,False,False,False,False,True,False
34A-AM-1012-02,40.7943277743532,-73.9619985187616,AM,2018-10-12,Adult,Gray,Above Ground,chasing from tree to ground,True,True,True,False,False,,False,False,False,False,False,False,True,False
20F-PM-1007-08,40.7807731363782,-73.965390623703,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True
8E-AM-1013-02,40.7714939993589,-73.9735298943321,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False
6B-AM-1012-01,40.7717803706095,-73.9768309556127,AM,2018-10-12,Adult,Gray,Ground Plane,"Started in field, crossed busy street, ran up tree",True,False,False,False,True,,False,False,False,False,False,False,True,False
4C-PM-1010-07,40.7691500357424,-73.9775079672882,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
14C-PM-1006-01,40.7776249963967,-73.97157754108,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,True,False,False,False,False,False,True
1B-PM-1019-08,40.7681481183296,-73.9804065254162,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False
21A-AM-1019-04,40.7838953063625,-73.9701030393506,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
38C-PM-1014-05,40.7960214726964,-73.9581310602492,PM,2018-10-14,Adult,Gray,Ground Plane,,False,True,False,False,False,chasing (#4),False,False,False,False,False,False,False,True
36A-PM-1013-04,40.7950130863913,-73.9611312355348,PM,2018-10-13,,Gray,Ground Plane,ON ROCK NEAR POND,False,False,False,False,False,sitting,False,False,False,False,True,False,True,False
14C-PM-1006-03,40.7774976423922,-73.9714150090362,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,True,False,True,False
2B-PM-1013-05,40.7683044693163,-73.9805517765469,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,True,False,False,climbing fence!,False,False,False,False,False,False,False,False
8I-AM-1006-01,40.7707450042769,-73.9693209851947,AM,2018-10-06,Adult,Gray,Ground Plane,,True,True,False,False,False,,True,False,False,False,False,False,True,False
40C-PM-1006-02,40.797482865196,-73.9567062023419,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,False
34B-PM-1007-01,40.79395293584,-73.9610388059192,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
40B-AM-1019-04,40.7979746639647,-73.9576223390082,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,True,False,True,,False,False,False,False,False,True,True,False
31H-PM-1008-05,40.7889158268192,-73.9575517912392,PM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,True
16F-AM-1008-02,40.7777229934129,-73.9676539688726,AM,2018-10-08,Adult,Gray,Ground Plane,near fence,False,False,False,False,True,,False,False,False,False,True,False,False,False
5B-PM-1013-05,40.770827251547,-73.9778730762957,PM,2018-10-13,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True
4E-AM-1020-02,40.768191647092,-73.9754696312232,AM,2018-10-20,Adult,Gray,Above Ground,,False,False,True,False,True,foraging (on the tree itself),False,False,False,False,False,False,True,False
22C-PM-1006-11,40.7839956493194,-73.9666945123922,PM,2018-10-06,Juvenile,Gray,Above Ground,,False,False,True,False,False,,True,False,False,False,False,False,False,False
4B-AM-1010-04,40.7697373141498,-73.9789401448556,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False
7F-AM-1008-08,40.7705707694822,-73.9726828460055,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,playing w/ #9,False,False,False,False,False,False,True,False
5B-PM-1013-06,40.7705790257951,-73.9782603348665,PM,2018-10-13,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,False
2F-AM-1006-04,40.7666673897583,-73.9753093777,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,True,False
42D-PM-1013-02,40.7987827316512,-73.9544278270221,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,False,True,False,False,True,"chasing (chased by #1),found a nut,buried it",False,False,False,False,False,False,True,False
7F-AM-1008-10,40.770815850599,-73.9728836727349,AM,2018-10-08,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
42D-AM-1014-02,40.7986940168685,-73.9545929242174,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
14A-PM-1014-05,40.7782766486921,-73.9734644470766,PM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False
14F-PM-1012-09,40.7767162824413,-73.9690362384597,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False
32B-PM-1010-05,40.7923116396365,-73.9628932797886,PM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False
6C-AM-1007-02,40.7710769301257,-73.9770508584979,AM,2018-10-07,Adult,,Above Ground,,False,False,True,False,False,pulling things off branches,False,False,False,False,False,False,False,False
39F-PM-1006-04,40.7956853415959,-73.9545425520879,PM,2018-10-06,Adult,Gray,Above Ground,in tree,False,False,True,False,False,climbing down,False,False,False,False,False,False,False,True
18I-PM-1007-01,40.7776953065849,-73.9639024988123,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,True,True,hanging upside down,False,False,False,False,False,False,True,False
30E-AM-1008-03,40.7889786103871,-73.9607056611532,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False
21E-AM-1017-03,40.7815633947684,-73.9655238539833,AM,2018-10-17,Adult,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,True,False
8C-AM-1007-01,40.7728776887397,-73.9746049088475,AM,2018-10-07,Adult,Gray,Ground Plane,"behind fence, safe",True,False,False,False,True,,False,False,False,False,False,False,True,False
38A-AM-1019-02,40.7972599930224,-73.9599202233536,AM,2018-10-19,Adult,Gray,Above Ground,,True,True,True,False,False,,False,False,False,False,False,False,True,False
2A-AM-1010-07,40.7692776896995,-73.9806718258385,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,False,False
38E-AM-1010-01,40.7957539444068,-73.9564215689843,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
21G-PM-1007-03,40.7810384867375,-73.9642666013207,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False
3F-AM-1006-04,40.7671734667361,-73.9752029513644,AM,2018-10-06,Adult,Cinnamon,Ground Plane,on a rock,False,False,False,False,True,,False,False,False,False,False,False,False,True
2F-PM-1014-02,40.7670239327996,-73.9755836827968,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False
8D-PM-1007-03,40.7728498106357,-73.9744555348544,PM,2018-10-07,Adult,Cinnamon,,,False,False,False,False,True,,False,False,False,False,False,False,False,True
22G-AM-1018-03,40.782206970617,-73.9635606199784,AM,2018-10-18,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
8E-AM-1013-01,40.7722754599865,-73.9734969320943,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True
35A-PM-1013-09,40.7945150173918,-73.9615090149261,PM,2018-10-13,,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,True
8A-AM-1013-04,40.7732949090005,-73.9770119133023,AM,2018-10-13,Juvenile,,Above Ground,fence,True,True,False,True,True,playing tag together,False,False,False,False,False,True,False,False
8D-AM-1007-05,40.7725660224983,-73.9737060043988,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,False,True,False,,False,False,False,False,False,False,False,False
1I-PM-1012-02,40.7649106677138,-73.9736873018042,PM,2018-10-12,Juvenile,Gray,Above Ground,tree,False,False,True,False,False,,True,False,False,False,False,False,False,True
